timestamp,src_ip,dst_ip,protocol,protocol_num,packet_size,packet_rate,duration,label
2026-01-05 20:34:17.054324,192.168.1.33,192.168.1.95,TCP,6,504.000191965973,25.391318520479707,1.4322243167153839,0
2026-01-05 20:34:18.054324,192.168.1.33,192.168.1.92,UDP,17,502.21959089067127,8.597301779317071,0.1798412518338272,0
2026-01-05 20:34:19.054324,192.168.1.5,192.168.1.68,TCP,6,440.62772732663535,23.952645576130397,0.8778659386040881,0
2026-01-05 20:34:20.054324,192.168.1.37,192.168.1.82,TCP,6,506.09400692904336,37.494881999115634,1.0285196688775433,0
2026-01-05 20:34:21.054324,192.168.1.37,192.168.1.89,UDP,17,545.7558895430554,21.098471021272402,0.7279767068637337,0
2026-01-05 20:34:22.054324,192.168.1.6,192.168.1.72,TCP,6,485.41156980787196,23.897568038201342,1.4584019804659136,0
2026-01-05 20:34:23.054324,192.168.1.16,192.168.1.87,UDP,17,343.7841396580138,38.08524752624115,1.2162448651067965,0
2026-01-05 20:34:24.054324,192.168.1.2,192.168.1.90,TCP,6,528.114581454195,28.406895459972088,0.41866684068361426,0
2026-01-05 20:34:25.054324,192.168.1.12,192.168.1.94,UDP,17,675.0896812177665,24.242519048168578,0.47065314969092165,0
2026-01-05 20:34:26.054324,192.168.1.21,192.168.1.71,TCP,6,555.1230784124625,24.465975677946496,0.6843737924520773,0
2026-01-05 20:34:27.054324,192.168.1.27,192.168.1.75,ICMP,1,471.3247180856061,25.047225335142183,1.1494902955165,0
2026-01-05 20:34:28.054324,192.168.1.19,192.168.1.87,TCP,6,445.86634656433466,17.296288471503637,0.5240327384400659,0
2026-01-05 20:34:29.054324,192.168.1.31,192.168.1.72,UDP,17,606.8490285289032,38.22221074486521,0.9159605951791892,0
2026-01-05 20:34:30.054324,192.168.1.24,192.168.1.51,ICMP,1,295.8653739266854,22.366693728556044,1.4403840432814419,0
2026-01-05 20:34:31.054324,192.168.1.23,192.168.1.59,TCP,6,1615.6210383197338,127.09237895006238,2.389393827563387,1
2026-01-05 20:34:32.054324,192.168.1.13,192.168.1.84,TCP,6,271.2322355315946,27.48495576741102,0.9318008823380098,0
2026-01-05 20:34:33.054324,192.168.1.11,192.168.1.95,UDP,17,465.8696961793796,29.45444184793154,0.7711557935218386,0
2026-01-05 20:34:34.054324,192.168.1.16,192.168.1.96,TCP,6,453.38765091869413,26.311259212517058,1.2362172804828957,0
2026-01-05 20:34:35.054324,192.168.1.26,192.168.1.67,ICMP,1,292.7560828261978,34.271335739889906,0.4394776131288707,0
2026-01-05 20:34:36.054324,192.168.1.21,192.168.1.63,ICMP,1,436.59511657707503,32.473209857508714,0.31959681222519654,0
2026-01-05 20:34:37.054324,192.168.1.18,192.168.1.68,ICMP,1,396.1222336278835,29.16141663615933,1.1993895716234597,0
2026-01-05 20:34:38.054324,192.168.1.36,192.168.1.63,TCP,6,510.04717290832326,20.650295017213015,1.2431375795418518,0
2026-01-05 20:34:39.054324,192.168.1.21,192.168.1.79,ICMP,1,289.84106367754515,21.75391185338799,0.6119161189047949,0
2026-01-05 20:34:40.054324,192.168.1.37,192.168.1.96,ICMP,1,626.4669958485326,31.75987737208171,0.762049837499576,0
2026-01-05 20:34:41.054324,192.168.1.35,192.168.1.86,UDP,17,564.0642925909527,24.386833537781904,0.7165260099964643,0
2026-01-05 20:34:42.054324,192.168.1.16,192.168.1.64,ICMP,1,465.29174460604827,23.88986685880237,0.5296292877727357,0
2026-01-05 20:34:43.054324,192.168.1.6,192.168.1.70,UDP,17,439.06252485537,20.58347326523746,0.25297291904729335,0
2026-01-05 20:34:44.054324,192.168.1.30,192.168.1.50,TCP,6,389.56951508653947,26.804269532046455,0.230145338739454,0
2026-01-05 20:34:45.054324,192.168.1.25,192.168.1.87,TCP,6,531.0247138529213,20.13063535276735,0.3880467371863455,0
2026-01-05 20:34:46.054324,192.168.1.33,192.168.1.94,TCP,6,414.9823235227772,28.13246641594461,0.64640392193798,0
2026-01-05 20:34:47.054324,192.168.1.2,192.168.1.83,UDP,17,667.8268316240644,15.99972250059206,0.9303757494037431,0
2026-01-05 20:34:48.054324,192.168.1.5,192.168.1.64,TCP,6,681.1919030051413,26.359204163076328,0.6634944055198362,0
2026-01-05 20:34:49.054324,192.168.1.9,192.168.1.62,ICMP,1,574.819301959215,35.10284976366967,0.6389146543079511,0
2026-01-05 20:34:50.054324,192.168.1.37,192.168.1.67,UDP,17,648.0071622276414,24.77152177173016,0.7245355566488929,0
2026-01-05 20:34:51.054324,192.168.1.33,192.168.1.70,TCP,6,452.93508357523586,18.787355367985697,0.22293754264288856,0
2026-01-05 20:34:52.054324,192.168.1.2,192.168.1.84,ICMP,1,641.6150823154204,22.57050818592127,0.8245643923998482,0
2026-01-05 20:34:53.054324,192.168.1.17,192.168.1.96,TCP,6,551.0101264331724,20.071917349481055,0.21630824472883348,0
2026-01-05 20:34:54.054324,192.168.1.10,192.168.1.100,ICMP,1,496.24629839017035,21.63841643557422,0.28347791185216875,0
2026-01-05 20:34:55.054324,192.168.1.39,192.168.1.85,UDP,17,1960.2256533319442,98.91610828572554,4.850782112499026,1
2026-01-05 20:34:56.054324,192.168.1.14,192.168.1.95,ICMP,1,1241.758543506291,116.34641559533074,3.0321490503047834,1
2026-01-05 20:34:57.054324,192.168.1.36,192.168.1.92,ICMP,1,423.9928611102204,17.059597536838282,0.23132235789108396,0
2026-01-05 20:34:58.054324,192.168.1.24,192.168.1.94,ICMP,1,461.48056061200197,25.88982954540275,1.4090277912720928,0
2026-01-05 20:34:59.054324,192.168.1.16,192.168.1.58,UDP,17,475.60938610861155,20.924204255270503,0.4784184521676528,0
2026-01-05 20:35:00.054324,192.168.1.7,192.168.1.73,UDP,17,458.4419092105373,21.90943317339481,0.511977976189864,0
2026-01-05 20:35:01.054324,192.168.1.11,192.168.1.68,ICMP,1,541.1814451990655,19.597349775435724,1.4575037949356293,0
2026-01-05 20:35:02.054324,192.168.1.15,192.168.1.87,UDP,17,1327.6180442750824,153.1546971394382,3.8460444559784834,1
2026-01-05 20:35:03.054324,192.168.1.16,192.168.1.66,TCP,6,354.0650342547515,32.95868041875447,1.0342277822770773,0
2026-01-05 20:35:04.054324,192.168.1.14,192.168.1.86,ICMP,1,434.45613639563936,29.48707050740696,1.3463715684752906,0
2026-01-05 20:35:05.054324,192.168.1.25,192.168.1.85,ICMP,1,757.1401973022239,16.491934321759764,1.4576516951445542,0
2026-01-05 20:35:06.054324,192.168.1.6,192.168.1.57,TCP,6,616.4120759255451,18.3420024924956,0.4697148932516806,0
2026-01-05 20:35:07.054324,192.168.1.30,192.168.1.96,ICMP,1,554.8448760213897,16.72939579080454,0.49281634463772384,0
2026-01-05 20:35:08.054324,192.168.1.31,192.168.1.55,ICMP,1,681.7934126324396,29.04063539818325,0.10409664093572597,0
2026-01-05 20:35:09.054324,192.168.1.13,192.168.1.79,UDP,17,572.3077391098925,29.230599881428102,0.5688358506842582,0
2026-01-05 20:35:10.054324,192.168.1.15,192.168.1.75,TCP,6,632.3177052958043,24.370670550838813,1.2897733254406427,0
2026-01-05 20:35:11.054324,192.168.1.5,192.168.1.91,TCP,6,601.1154629470117,25.321708873306935,0.27439171217985225,0
2026-01-05 20:35:12.054324,192.168.1.15,192.168.1.100,ICMP,1,1413.591642908034,150.20011677996726,4.733362066642612,1
2026-01-05 20:35:13.054324,192.168.1.17,192.168.1.79,UDP,17,458.74827329968304,17.3383614896497,0.951998725470306,0
2026-01-05 20:35:14.054324,192.168.1.38,192.168.1.74,ICMP,1,366.6971524711589,31.041990158416922,0.931085932591389,0
2026-01-05 20:35:15.054324,192.168.1.19,192.168.1.69,TCP,6,394.94030569814964,22.65531179740169,0.7027443276633455,0
2026-01-05 20:35:16.054324,192.168.1.10,192.168.1.53,TCP,6,754.2926370756309,22.69806503689816,1.1694368448741348,0
2026-01-05 20:35:17.054324,192.168.1.11,192.168.1.52,TCP,6,543.9883146944481,26.02288575627609,0.9721675512539266,0
2026-01-05 20:35:18.054324,192.168.1.18,192.168.1.78,ICMP,1,310.1338295797294,34.90414123620448,0.6364283476267081,0
2026-01-05 20:35:19.054324,192.168.1.14,192.168.1.67,TCP,6,550.2997682109482,31.879110509598576,0.6770991778193918,0
2026-01-05 20:35:20.054324,192.168.1.37,192.168.1.59,ICMP,1,652.3533591935022,24.96107842677023,1.146136274178571,0
2026-01-05 20:35:21.054324,192.168.1.6,192.168.1.68,UDP,17,1181.4435130681331,127.58236492731018,3.420334029651442,1
