timestamp,src_ip,dst_ip,protocol,protocol_num,packet_size,packet_rate,duration,label
2026-01-05 20:33:18,192.168.1.38,192.168.1.81,ICMP,1,1960.394932,109.5335862,4.248481882,1
2026-01-05 20:33:19,192.168.1.7,192.168.1.51,ICMP,1,727.4364655,25.68953632,0.8742910856,0
2026-01-05 20:33:20,192.168.1.29,192.168.1.80,UDP,17,573.7935138,31.78679306,0.8008841292,0
2026-01-05 20:33:21,192.168.1.30,192.168.1.75,ICMP,1,342.5617322,19.23481893,0.8928602175,0
2026-01-05 20:33:22,192.168.1.37,192.168.1.62,UDP,17,381.8828898,29.02786528,1.266598636,0
2026-01-05 20:33:23,192.168.1.7,192.168.1.100,TCP,6,391.7930586,26.42490901,1.024636198,0
2026-01-05 20:33:24,192.168.1.25,192.168.1.60,UDP,17,449.1048737,19.59730331,0.9293612377,0
2026-01-05 20:33:25,192.168.1.15,192.168.1.92,ICMP,1,591.5198657,20.60792527,0.2790426205,0
2026-01-05 20:33:26,192.168.1.14,192.168.1.87,UDP,17,635.8012677,21.84384663,0.218824668,0
2026-01-05 20:33:27,192.168.1.20,192.168.1.58,ICMP,1,417.255738,27.1316764,1.476326924,0
2026-01-05 20:33:28,192.168.1.34,192.168.1.82,UDP,17,653.502451,26.97627725,0.9291674166,0
2026-01-05 20:33:29,192.168.1.7,192.168.1.74,ICMP,1,629.5640173,32.52623338,0.3904891608,0
2026-01-05 20:33:30,192.168.1.5,192.168.1.83,TCP,6,592.604188,23.80685592,0.616280672,0
2026-01-05 20:33:31,192.168.1.26,192.168.1.83,TCP,6,554.2517589,28.03008969,0.926462194,0
2026-01-05 20:33:32,192.168.1.13,192.168.1.72,UDP,17,423.2997753,26.31157734,0.1972850347,0
2026-01-05 20:33:33,192.168.1.39,192.168.1.69,ICMP,1,1296.71396,161.5754542,3.977037425,1
2026-01-05 20:33:34,192.168.1.4,192.168.1.62,UDP,17,385.5583793,31.76531465,1.440622913,0
2026-01-05 20:33:35,192.168.1.36,192.168.1.95,TCP,6,2086.778562,93.81543257,4.610952561,1
2026-01-05 20:33:36,192.168.1.33,192.168.1.98,ICMP,1,517.7118734,33.57383296,0.6606589167,0
2026-01-05 20:33:37,192.168.1.33,192.168.1.88,UDP,17,579.6961709,29.22254095,0.7032719002,0
2026-01-05 20:33:38,192.168.1.28,192.168.1.93,ICMP,1,571.2228385,22.99056875,0.2374128771,0
2026-01-05 20:33:39,192.168.1.21,192.168.1.55,ICMP,1,1110.231217,74.79033372,3.196214332,1
2026-01-05 20:33:40,192.168.1.15,192.168.1.93,UDP,17,495.7049892,31.93806438,0.1307459165,0
2026-01-05 20:33:41,192.168.1.29,192.168.1.56,TCP,6,299.3018877,20.5566504,1.066064588,0
2026-01-05 20:33:42,192.168.1.21,192.168.1.57,TCP,6,481.3012249,33.54411414,1.48545026,0
2026-01-05 20:33:43,192.168.1.38,192.168.1.65,UDP,17,369.4936139,21.77000793,0.7887502517,0
2026-01-05 20:33:44,192.168.1.3,192.168.1.81,TCP,6,424.8976041,25.19481097,0.2446002345,0
2026-01-05 20:33:45,192.168.1.3,192.168.1.85,ICMP,1,359.3284052,29.05962783,1.493450296,0
2026-01-05 20:33:46,192.168.1.27,192.168.1.89,ICMP,1,556.4132721,22.26951062,0.4890953559,0
2026-01-05 20:33:47,192.168.1.32,192.168.1.97,ICMP,1,347.9425721,22.69696288,0.1649166598,0
2026-01-05 20:33:48,192.168.1.32,192.168.1.57,TCP,6,564.1557245,24.99140811,0.8024791992,0
2026-01-05 20:33:49,192.168.1.30,192.168.1.55,UDP,17,639.1221091,27.15742732,0.5061431451,0
2026-01-05 20:33:50,192.168.1.34,192.168.1.54,TCP,6,610.6319214,26.01512906,0.8075168166,0
2026-01-05 20:33:51,192.168.1.19,192.168.1.78,UDP,17,446.3862365,19.86248971,0.3802647007,0
2026-01-05 20:33:52,192.168.1.12,192.168.1.96,ICMP,1,1427.770911,149.1111913,3.41872918,1
2026-01-05 20:33:53,192.168.1.12,192.168.1.82,ICMP,1,366.169955,23.83557658,0.5392592911,0
2026-01-05 20:33:54,192.168.1.14,192.168.1.68,ICMP,1,380.2611056,19.50043147,0.2987777371,0
2026-01-05 20:33:55,192.168.1.17,192.168.1.96,UDP,17,398.9305533,17.68535743,1.159142938,0
2026-01-05 20:33:56,192.168.1.16,192.168.1.67,TCP,6,626.3759645,20.25623936,0.8652445406,0
2026-01-05 20:33:57,192.168.1.12,192.168.1.92,UDP,17,576.9605151,21.68871103,0.1225644631,0
2026-01-05 20:33:58,192.168.1.18,192.168.1.56,TCP,6,593.0969929,27.97811613,0.4751219481,0
2026-01-05 20:33:59,192.168.1.36,192.168.1.54,TCP,6,1669.093402,150.83247,4.583335643,1
2026-01-05 20:34:00,192.168.1.30,192.168.1.66,ICMP,1,539.7584243,26.53951258,1.081165611,0
2026-01-05 20:34:01,192.168.1.33,192.168.1.92,TCP,6,482.3315466,31.68079609,1.109766695,0
2026-01-05 20:34:02,192.168.1.38,192.168.1.98,ICMP,1,1724.777066,106.6307242,3.670504558,1
2026-01-05 20:34:03,192.168.1.24,192.168.1.58,TCP,6,535.35679,27.03217361,0.9832985699,0
2026-01-05 20:34:04,192.168.1.28,192.168.1.52,UDP,17,611.5024309,23.97815163,0.9070625836,0
2026-01-05 20:34:05,192.168.1.40,192.168.1.66,TCP,6,506.3561321,26.96228483,0.3338733404,0
2026-01-05 20:34:06,192.168.1.12,192.168.1.72,TCP,6,721.0737466,25.24209879,1.359832938,0
2026-01-05 20:34:07,192.168.1.18,192.168.1.94,UDP,17,445.576478,15.70516176,1.467838213,0
2026-01-05 20:34:08,192.168.1.3,192.168.1.57,ICMP,1,466.966328,33.28852709,0.6562296861,0
2026-01-05 20:34:09,192.168.1.38,192.168.1.88,UDP,17,588.4845961,18.92676416,1.000103053,0
2026-01-05 20:34:10,192.168.1.32,192.168.1.88,TCP,6,497.034772,26.69667192,1.125313364,0
2026-01-05 20:34:11,192.168.1.3,192.168.1.100,TCP,6,575.4649046,15.91070725,0.8955968757,0
2026-01-05 20:34:12,192.168.1.32,192.168.1.76,UDP,17,413.5894602,23.17790939,1.374388477,0
2026-01-05 20:34:13,192.168.1.30,192.168.1.94,UDP,17,375.0733702,14.60605939,0.8886442632,0
2026-01-05 20:34:14,192.168.1.40,192.168.1.66,TCP,6,1986.036596,173.2502236,2.228966239,1
2026-01-05 20:34:15,192.168.1.12,192.168.1.93,TCP,6,1682.39017,113.1839856,2.195795176,1
2026-01-05 20:34:16,192.168.1.25,192.168.1.93,TCP,6,520.4133187,21.58135361,0.2447428283,0
2026-01-05 20:34:17,192.168.1.33,192.168.1.95,TCP,6,504.000192,25.39131852,1.432224317,0
2026-01-05 20:34:18,192.168.1.33,192.168.1.92,UDP,17,502.2195909,8.597301779,0.1798412518,0
2026-01-05 20:34:19,192.168.1.5,192.168.1.68,TCP,6,440.6277273,23.95264558,0.8778659386,0
2026-01-05 20:34:20,192.168.1.37,192.168.1.82,TCP,6,506.0940069,37.494882,1.028519669,0
2026-01-05 20:34:21,192.168.1.37,192.168.1.89,UDP,17,545.7558895,21.09847102,0.7279767069,0
2026-01-05 20:34:22,192.168.1.6,192.168.1.72,TCP,6,485.4115698,23.89756804,1.45840198,0
2026-01-05 20:34:23,192.168.1.16,192.168.1.87,UDP,17,343.7841397,38.08524753,1.216244865,0
2026-01-05 20:34:24,192.168.1.2,192.168.1.90,TCP,6,528.1145815,28.40689546,0.4186668407,0
2026-01-05 20:34:25,192.168.1.12,192.168.1.94,UDP,17,675.0896812,24.24251905,0.4706531497,0
2026-01-05 20:34:26,192.168.1.21,192.168.1.71,TCP,6,555.1230784,24.46597568,0.6843737925,0
2026-01-05 20:34:27,192.168.1.27,192.168.1.75,ICMP,1,471.3247181,25.04722534,1.149490296,0
2026-01-05 20:34:28,192.168.1.19,192.168.1.87,TCP,6,445.8663466,17.29628847,0.5240327384,0
2026-01-05 20:34:29,192.168.1.31,192.168.1.72,UDP,17,606.8490285,38.22221074,0.9159605952,0
2026-01-05 20:34:30,192.168.1.24,192.168.1.51,ICMP,1,295.8653739,22.36669373,1.440384043,0
2026-01-05 20:34:31,192.168.1.23,192.168.1.59,TCP,6,1615.621038,127.092379,2.389393828,1
2026-01-05 20:34:32,192.168.1.13,192.168.1.84,TCP,6,271.2322355,27.48495577,0.9318008823,0
2026-01-05 20:34:33,192.168.1.11,192.168.1.95,UDP,17,465.8696962,29.45444185,0.7711557935,0
2026-01-05 20:34:34,192.168.1.16,192.168.1.96,TCP,6,453.3876509,26.31125921,1.23621728,0
2026-01-05 20:34:35,192.168.1.26,192.168.1.67,ICMP,1,292.7560828,34.27133574,0.4394776131,0
2026-01-05 20:34:36,192.168.1.21,192.168.1.63,ICMP,1,436.5951166,32.47320986,0.3195968122,0
2026-01-05 20:34:37,192.168.1.18,192.168.1.68,ICMP,1,396.1222336,29.16141664,1.199389572,0
2026-01-05 20:34:38,192.168.1.36,192.168.1.63,TCP,6,510.0471729,20.65029502,1.24313758,0
2026-01-05 20:34:39,192.168.1.21,192.168.1.79,ICMP,1,289.8410637,21.75391185,0.6119161189,0
2026-01-05 20:34:40,192.168.1.37,192.168.1.96,ICMP,1,626.4669958,31.75987737,0.7620498375,0
2026-01-05 20:34:41,192.168.1.35,192.168.1.86,UDP,17,564.0642926,24.38683354,0.71652601,0
2026-01-05 20:34:42,192.168.1.16,192.168.1.64,ICMP,1,465.2917446,23.88986686,0.5296292878,0
2026-01-05 20:34:43,192.168.1.6,192.168.1.70,UDP,17,439.0625249,20.58347327,0.252972919,0
2026-01-05 20:34:44,192.168.1.30,192.168.1.50,TCP,6,389.5695151,26.80426953,0.2301453387,0
2026-01-05 20:34:45,192.168.1.25,192.168.1.87,TCP,6,531.0247139,20.13063535,0.3880467372,0
2026-01-05 20:34:46,192.168.1.33,192.168.1.94,TCP,6,414.9823235,28.13246642,0.6464039219,0
2026-01-05 20:34:47,192.168.1.2,192.168.1.83,UDP,17,667.8268316,15.9997225,0.9303757494,0
2026-01-05 20:34:48,192.168.1.5,192.168.1.64,TCP,6,681.191903,26.35920416,0.6634944055,0
2026-01-05 20:34:49,192.168.1.9,192.168.1.62,ICMP,1,574.819302,35.10284976,0.6389146543,0
2026-01-05 20:34:50,192.168.1.37,192.168.1.67,UDP,17,648.0071622,24.77152177,0.7245355566,0
2026-01-05 20:34:51,192.168.1.33,192.168.1.70,TCP,6,452.9350836,18.78735537,0.2229375426,0
2026-01-05 20:34:52,192.168.1.2,192.168.1.84,ICMP,1,641.6150823,22.57050819,0.8245643924,0
2026-01-05 20:34:53,192.168.1.17,192.168.1.96,TCP,6,551.0101264,20.07191735,0.2163082447,0
2026-01-05 20:34:54,192.168.1.10,192.168.1.100,ICMP,1,496.2462984,21.63841644,0.2834779119,0
2026-01-05 20:34:55,192.168.1.39,192.168.1.85,UDP,17,1960.225653,98.91610829,4.850782112,1
2026-01-05 20:34:56,192.168.1.14,192.168.1.95,ICMP,1,1241.758544,116.3464156,3.03214905,1
2026-01-05 20:34:57,192.168.1.36,192.168.1.92,ICMP,1,423.9928611,17.05959754,0.2313223579,0
2026-01-05 20:34:58,192.168.1.24,192.168.1.94,ICMP,1,461.4805606,25.88982955,1.409027791,0
2026-01-05 20:34:59,192.168.1.16,192.168.1.58,UDP,17,475.6093861,20.92420426,0.4784184522,0
2026-01-05 20:35:00,192.168.1.7,192.168.1.73,UDP,17,458.4419092,21.90943317,0.5119779762,0
2026-01-05 20:35:01,192.168.1.11,192.168.1.68,ICMP,1,541.1814452,19.59734978,1.457503795,0
2026-01-05 20:35:02,192.168.1.15,192.168.1.87,UDP,17,1327.618044,153.1546971,3.846044456,1
2026-01-05 20:35:03,192.168.1.16,192.168.1.66,TCP,6,354.0650343,32.95868042,1.034227782,0
2026-01-05 20:35:04,192.168.1.14,192.168.1.86,ICMP,1,434.4561364,29.48707051,1.346371568,0
2026-01-05 20:35:05,192.168.1.25,192.168.1.85,ICMP,1,757.1401973,16.49193432,1.457651695,0
2026-01-05 20:35:06,192.168.1.6,192.168.1.57,TCP,6,616.4120759,18.34200249,0.4697148933,0
2026-01-05 20:35:07,192.168.1.30,192.168.1.96,ICMP,1,554.844876,16.72939579,0.4928163446,0
2026-01-05 20:35:08,192.168.1.31,192.168.1.55,ICMP,1,681.7934126,29.0406354,0.1040966409,0
2026-01-05 20:35:09,192.168.1.13,192.168.1.79,UDP,17,572.3077391,29.23059988,0.5688358507,0
2026-01-05 20:35:10,192.168.1.15,192.168.1.75,TCP,6,632.3177053,24.37067055,1.289773325,0
2026-01-05 20:35:11,192.168.1.5,192.168.1.91,TCP,6,601.1154629,25.32170887,0.2743917122,0
2026-01-05 20:35:12,192.168.1.15,192.168.1.100,ICMP,1,1413.591643,150.2001168,4.733362067,1
2026-01-05 20:35:13,192.168.1.17,192.168.1.79,UDP,17,458.7482733,17.33836149,0.9519987255,0
2026-01-05 20:35:14,192.168.1.38,192.168.1.74,ICMP,1,366.6971525,31.04199016,0.9310859326,0
2026-01-05 20:35:15,192.168.1.19,192.168.1.69,TCP,6,394.9403057,22.6553118,0.7027443277,0
2026-01-05 20:35:16,192.168.1.10,192.168.1.53,TCP,6,754.2926371,22.69806504,1.169436845,0
2026-01-05 20:35:17,192.168.1.11,192.168.1.52,TCP,6,543.9883147,26.02288576,0.9721675513,0
2026-01-05 20:35:18,192.168.1.18,192.168.1.78,ICMP,1,310.1338296,34.90414124,0.6364283476,0
2026-01-05 20:35:19,192.168.1.14,192.168.1.67,TCP,6,550.2997682,31.87911051,0.6770991778,0
2026-01-05 20:35:20,192.168.1.37,192.168.1.59,ICMP,1,652.3533592,24.96107843,1.146136274,0
2026-01-05 20:35:21,192.168.1.6,192.168.1.68,UDP,17,1181.443513,127.5823649,3.42033403,1
2026-01-05 20:35:22,192.168.1.33,192.168.1.83,ICMP,1,537.1125715,19.93768027,0.7003358848,0
2026-01-05 20:35:23,192.168.1.27,192.168.1.74,UDP,17,1231.805585,93.32848281,3.112971737,1
2026-01-05 20:35:24,192.168.1.27,192.168.1.89,UDP,17,676.9427082,33.69372158,0.6113661374,0
2026-01-05 20:35:25,192.168.1.10,192.168.1.81,UDP,17,513.9777114,17.99822621,0.582647117,0
2026-01-05 20:35:26,192.168.1.25,192.168.1.52,UDP,17,559.7636662,25.62917415,0.7906880836,0
2026-01-05 20:35:27,192.168.1.37,192.168.1.89,ICMP,1,263.2609223,26.34426999,0.7082812634,0
2026-01-05 20:35:28,192.168.1.27,192.168.1.68,ICMP,1,536.2101717,28.81841755,0.1905165108,0
2026-01-05 20:35:29,192.168.1.22,192.168.1.68,UDP,17,304.2315727,26.12092885,0.6331865493,0
2026-01-05 20:35:30,192.168.1.20,192.168.1.83,ICMP,1,378.031781,27.68509996,0.8609583749,0
2026-01-05 20:35:31,192.168.1.15,192.168.1.69,UDP,17,516.5326465,21.81004329,0.4076708523,0
2026-01-05 20:35:32,192.168.1.30,192.168.1.51,TCP,6,721.0665931,25.68832836,0.8685768255,0
2026-01-05 20:35:33,192.168.1.6,192.168.1.81,ICMP,1,710.8438362,21.64473923,0.8624793173,0
2026-01-05 20:35:34,192.168.1.29,192.168.1.91,TCP,6,399.5422748,16.33677964,0.7669527,0
2026-01-05 20:35:35,192.168.1.19,192.168.1.96,ICMP,1,425.4633323,25.77800562,1.001722524,0
2026-01-05 20:35:36,192.168.1.35,192.168.1.54,UDP,17,652.3385091,22.90010656,0.5135423601,0
2026-01-05 20:35:37,192.168.1.34,192.168.1.65,TCP,6,459.8720471,27.69367693,0.9395242956,0
2026-01-05 20:35:38,192.168.1.38,192.168.1.55,UDP,17,1555.435764,134.2881487,2.993974069,1
2026-01-05 20:35:39,192.168.1.2,192.168.1.76,ICMP,1,1443.907214,123.0484883,2.496038139,1
2026-01-05 20:35:40,192.168.1.26,192.168.1.75,UDP,17,495.5548795,20.33466586,1.105359467,0
2026-01-05 20:35:41,192.168.1.9,192.168.1.95,TCP,6,393.5438021,33.67943818,0.6281779136,0
2026-01-05 20:35:42,192.168.1.36,192.168.1.91,UDP,17,380.3341564,18.87186443,1.296508998,0
2026-01-05 20:35:43,192.168.1.18,192.168.1.77,TCP,6,494.2708452,31.00857212,0.4721266875,0
2026-01-05 20:35:44,192.168.1.33,192.168.1.86,UDP,17,534.8156489,31.49891483,0.1032537671,0
2026-01-05 20:35:45,192.168.1.26,192.168.1.100,TCP,6,527.3121338,9.019333842,1.4462757,0
2026-01-05 20:35:46,192.168.1.26,192.168.1.98,TCP,6,703.6851351,14.76812947,1.365838701,0
2026-01-05 20:35:47,192.168.1.6,192.168.1.57,TCP,6,489.230462,26.50872854,1.003187321,0
2026-01-05 20:35:48,192.168.1.10,192.168.1.57,ICMP,1,518.2613851,17.78230509,1.167500622,0
2026-01-05 20:35:49,192.168.1.8,192.168.1.99,TCP,6,398.4195548,32.24004062,1.140598096,0
2026-01-05 20:35:50,192.168.1.11,192.168.1.72,TCP,6,484.9797383,19.36743002,0.459621819,0
2026-01-05 20:35:51,192.168.1.16,192.168.1.83,UDP,17,1378.341681,155.9728612,4.363916205,1
2026-01-05 20:35:52,192.168.1.6,192.168.1.87,TCP,6,490.4585379,15.81787512,0.1410639056,0
2026-01-05 20:35:53,192.168.1.32,192.168.1.60,UDP,17,993.6609108,126.6465179,4.07004149,1
2026-01-05 20:35:54,192.168.1.39,192.168.1.72,UDP,17,369.306889,31.57924307,1.203578962,0
2026-01-05 20:35:55,192.168.1.3,192.168.1.51,ICMP,1,359.7777827,35.60881644,0.2687862591,0
2026-01-05 20:35:56,192.168.1.17,192.168.1.53,ICMP,1,373.5479379,26.48169484,0.3210915878,0
2026-01-05 20:35:57,192.168.1.13,192.168.1.70,ICMP,1,1509.093946,121.9243103,3.148770635,1
